trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1529,10:50:00,10:50:00,49,1,0,0,0.0000
1529,10:53:00,10:53:00,117,2,0,0,0.9263
1529,10:59:00,10:59:00,45,3,0,0,3.3127
1529,11:06:00,11:06:00,18,4,0,0,7.4470
1529,11:08:00,11:08:00,12,5,0,0,8.6087
1529,11:11:00,11:11:00,76,6,0,0,10.4907
1529,11:14:00,11:14:00,88,7,0,0,12.1303
1529,11:17:00,11:17:00,143,8,0,0,13.7284
1529,11:19:00,11:19:00,48,9,0,0,15.0828
1529,11:22:00,11:22:00,17,10,0,0,16.4775
1529,11:28:00,11:28:00,99,11,0,0,18.8436
1529,11:31:00,11:31:00,104,12,0,0,20.4405
1529,11:36:00,11:36:00,145,13,0,0,22.1182
1530,11:50:00,11:50:00,49,1,0,0,0.0000
1530,11:53:00,11:53:00,117,2,0,0,0.9263
1530,11:59:00,11:59:00,45,3,0,0,3.3127
1530,12:06:00,12:06:00,18,4,0,0,7.4470
1530,12:08:00,12:08:00,12,5,0,0,8.6087
1530,12:11:00,12:11:00,76,6,0,0,10.4907
1530,12:14:00,12:14:00,88,7,0,0,12.1303
1530,12:17:00,12:17:00,143,8,0,0,13.7284
1530,12:19:00,12:19:00,48,9,0,0,15.0828
1530,12:22:00,12:22:00,17,10,0,0,16.4775
1530,12:28:00,12:28:00,99,11,0,0,18.8436
1530,12:31:00,12:31:00,104,12,0,0,20.4405
1530,12:36:00,12:36:00,145,13,0,0,22.1182
1531,12:50:00,12:50:00,49,1,0,0,0.0000
1531,12:53:00,12:53:00,117,2,0,0,0.9263
1531,12:59:00,12:59:00,45,3,0,0,3.3127
1531,13:06:00,13:06:00,18,4,0,0,7.4470
1531,13:08:00,13:08:00,12,5,0,0,8.6087
1531,13:11:00,13:11:00,76,6,0,0,10.4907
1531,13:14:00,13:14:00,88,7,0,0,12.1303
1531,13:17:00,13:17:00,143,8,0,0,13.7284
1531,13:19:00,13:19:00,48,9,0,0,15.0828
1531,13:22:00,13:22:00,17,10,0,0,16.4775
1531,13:28:00,13:28:00,99,11,0,0,18.8436
1531,13:31:00,13:31:00,104,12,0,0,20.4405
1531,13:36:00,13:36:00,145,13,0,0,22.1182
1532,13:50:00,13:50:00,49,1,0,0,0.0000
1532,13:53:00,13:53:00,117,2,0,0,0.9263
1532,13:59:00,13:59:00,45,3,0,0,3.3127
1532,14:06:00,14:06:00,18,4,0,0,7.4470
1532,14:08:00,14:08:00,12,5,0,0,8.6087
1532,14:11:00,14:11:00,76,6,0,0,10.4907
1532,14:14:00,14:14:00,88,7,0,0,12.1303
1532,14:17:00,14:17:00,143,8,0,0,13.7284
1532,14:19:00,14:19:00,48,9,0,0,15.0828
1532,14:22:00,14:22:00,17,10,0,0,16.4775
1532,14:28:00,14:28:00,99,11,0,0,18.8436
1532,14:31:00,14:31:00,104,12,0,0,20.4405
1532,14:36:00,14:36:00,145,13,0,0,22.1182
1533,14:50:00,14:50:00,49,1,0,0,0.0000
1533,14:53:00,14:53:00,117,2,0,0,0.9263
1533,14:59:00,14:59:00,45,3,0,0,3.3127
1533,15:06:00,15:06:00,18,4,0,0,7.4470
1533,15:08:00,15:08:00,12,5,0,0,8.6087
1533,15:11:00,15:11:00,76,6,0,0,10.4907
1533,15:14:00,15:14:00,88,7,0,0,12.1303
1533,15:17:00,15:17:00,143,8,0,0,13.7284
1533,15:19:00,15:19:00,48,9,0,0,15.0828
1533,15:22:00,15:22:00,17,10,0,0,16.4775
1533,15:28:00,15:28:00,99,11,0,0,18.8436
1533,15:31:00,15:31:00,104,12,0,0,20.4405
1533,15:36:00,15:36:00,145,13,0,0,22.1182
1534,15:50:00,15:50:00,49,1,0,0,0.0000
1534,15:53:00,15:53:00,117,2,0,0,0.9263
1534,15:59:00,15:59:00,45,3,0,0,3.3127
1534,16:06:00,16:06:00,18,4,0,0,7.4470
1534,16:08:00,16:08:00,12,5,0,0,8.6087
1534,16:11:00,16:11:00,76,6,0,0,10.4907
1534,16:14:00,16:14:00,88,7,0,0,12.1303
1534,16:17:00,16:17:00,143,8,0,0,13.7284
1534,16:19:00,16:19:00,48,9,0,0,15.0828
1534,16:22:00,16:22:00,17,10,0,0,16.4775
1534,16:28:00,16:28:00,99,11,0,0,18.8436
1534,16:31:00,16:31:00,104,12,0,0,20.4405
1534,16:36:00,16:36:00,145,13,0,0,22.1182
1535,16:50:00,16:50:00,49,1,0,0,0.0000
1535,16:53:00,16:53:00,117,2,0,0,0.9263
1535,16:59:00,16:59:00,45,3,0,0,3.3127
1535,17:06:00,17:06:00,18,4,0,0,7.4470
1535,17:08:00,17:08:00,12,5,0,0,8.6087
1535,17:11:00,17:11:00,76,6,0,0,10.4907
1535,17:14:00,17:14:00,88,7,0,0,12.1303
1535,17:17:00,17:17:00,143,8,0,0,13.7284
1535,17:19:00,17:19:00,48,9,0,0,15.0828
1535,17:22:00,17:22:00,17,10,0,0,16.4775
1535,17:28:00,17:28:00,99,11,0,0,18.8436
1535,17:31:00,17:31:00,104,12,0,0,20.4405
1535,17:36:00,17:36:00,145,13,0,0,22.1182
1536,17:50:00,17:50:00,49,1,0,0,0.0000
1536,17:53:00,17:53:00,117,2,0,0,0.9263
1536,17:59:00,17:59:00,45,3,0,0,3.3127
1536,18:06:00,18:06:00,18,4,0,0,7.4470
1536,18:08:00,18:08:00,12,5,0,0,8.6087
1536,18:11:00,18:11:00,76,6,0,0,10.4907
1536,18:14:00,18:14:00,88,7,0,0,12.1303
1536,18:17:00,18:17:00,143,8,0,0,13.7284
1536,18:19:00,18:19:00,48,9,0,0,15.0828
1536,18:22:00,18:22:00,17,10,0,0,16.4775
1536,18:28:00,18:28:00,99,11,0,0,18.8436
1536,18:31:00,18:31:00,104,12,0,0,20.4405
1536,18:36:00,18:36:00,145,13,0,0,22.1182
1537,18:50:00,18:50:00,49,1,0,0,0.0000
1537,18:53:00,18:53:00,117,2,0,0,0.9263
1537,18:59:00,18:59:00,45,3,0,0,3.3127
1537,19:06:00,19:06:00,18,4,0,0,7.4470
1537,19:08:00,19:08:00,12,5,0,0,8.6087
1537,19:11:00,19:11:00,76,6,0,0,10.4907
1537,19:14:00,19:14:00,88,7,0,0,12.1303
1537,19:17:00,19:17:00,143,8,0,0,13.7284
1537,19:19:00,19:19:00,48,9,0,0,15.0828
1537,19:22:00,19:22:00,17,10,0,0,16.4775
1537,19:28:00,19:28:00,99,11,0,0,18.8436
1537,19:31:00,19:31:00,104,12,0,0,20.4405
1537,19:36:00,19:36:00,145,13,0,0,22.1182
1538,19:50:00,19:50:00,49,1,0,0,0.0000
1538,19:53:00,19:53:00,117,2,0,0,0.9263
1538,19:59:00,19:59:00,45,3,0,0,3.3127
1538,20:06:00,20:06:00,18,4,0,0,7.4470
1538,20:08:00,20:08:00,12,5,0,0,8.6087
1538,20:11:00,20:11:00,76,6,0,0,10.4907
1538,20:14:00,20:14:00,88,7,0,0,12.1303
1538,20:17:00,20:17:00,143,8,0,0,13.7284
1538,20:19:00,20:19:00,48,9,0,0,15.0828
1538,20:22:00,20:22:00,17,10,0,0,16.4775
1538,20:28:00,20:28:00,99,11,0,0,18.8436
1538,20:31:00,20:31:00,104,12,0,0,20.4405
1538,20:36:00,20:36:00,145,13,0,0,22.1182
1539,20:50:00,20:50:00,49,1,0,0,0.0000
1539,20:53:00,20:53:00,117,2,0,0,0.9263
1539,20:59:00,20:59:00,45,3,0,0,3.3127
1539,21:06:00,21:06:00,18,4,0,0,7.4470
1539,21:08:00,21:08:00,12,5,0,0,8.6087
1539,21:11:00,21:11:00,76,6,0,0,10.4907
1539,21:14:00,21:14:00,88,7,0,0,12.1303
1539,21:17:00,21:17:00,143,8,0,0,13.7284
1539,21:19:00,21:19:00,48,9,0,0,15.0828
1539,21:22:00,21:22:00,17,10,0,0,16.4775
1539,21:28:00,21:28:00,99,11,0,0,18.8436
1539,21:31:00,21:31:00,104,12,0,0,20.4405
1539,21:36:00,21:36:00,145,13,0,0,22.1182
1540,21:50:00,21:50:00,49,1,0,0,0.0000
1540,21:53:00,21:53:00,117,2,0,0,0.9263
1540,21:59:00,21:59:00,45,3,0,0,3.3127
1540,22:06:00,22:06:00,18,4,0,0,7.4470
1540,22:08:00,22:08:00,12,5,0,0,8.6087
1540,22:11:00,22:11:00,76,6,0,0,10.4907
1540,22:14:00,22:14:00,88,7,0,0,12.1303
1540,22:17:00,22:17:00,143,8,0,0,13.7284
1540,22:19:00,22:19:00,48,9,0,0,15.0828
1540,22:22:00,22:22:00,17,10,0,0,16.4775
1540,22:28:00,22:28:00,99,11,0,0,18.8436
1540,22:31:00,22:31:00,104,12,0,0,20.4405
1540,22:36:00,22:36:00,145,13,0,0,22.1182
1541,22:50:00,22:50:00,49,1,0,0,0.0000
1541,22:53:00,22:53:00,117,2,0,0,0.9263
1541,22:59:00,22:59:00,45,3,0,0,3.3127
1541,23:06:00,23:06:00,18,4,0,0,7.4470
1541,23:08:00,23:08:00,12,5,0,0,8.6087
1541,23:11:00,23:11:00,76,6,0,0,10.4907
1541,23:14:00,23:14:00,88,7,0,0,12.1303
1541,23:17:00,23:17:00,143,8,0,0,13.7284
1541,23:19:00,23:19:00,48,9,0,0,15.0828
1541,23:22:00,23:22:00,17,10,0,0,16.4775
1541,23:28:00,23:28:00,99,11,0,0,18.8436
1541,23:31:00,23:31:00,104,12,0,0,20.4405
1541,23:36:00,23:36:00,145,13,0,0,22.1182
1542,20:16:00,20:16:00,117,1,0,0,0.0000
1542,20:20:00,20:20:00,45,2,0,0,2.3864
1542,20:26:00,20:26:00,18,3,0,0,6.5206
1542,20:29:00,20:29:00,12,4,0,0,7.6824
1542,20:32:00,20:32:00,76,5,0,0,9.5644
1542,20:35:00,20:35:00,88,6,0,0,11.2040
1542,20:38:00,20:38:00,143,7,0,0,12.8021
1542,20:41:00,20:41:00,48,8,0,0,14.1564
1542,20:43:00,20:43:00,17,9,0,0,15.5511
1542,20:48:00,20:48:00,99,10,0,0,17.9172
1542,20:51:00,20:51:00,104,11,0,0,19.5142
1542,20:56:00,20:56:00,145,12,0,0,21.1919
1542,21:12:00,21:12:00,106,13,0,0,33.4991
1542,21:28:00,21:28:00,63,14,0,0,41.2873
1543,05:59:00,05:59:00,117,1,0,0,0.0000
1543,06:04:00,06:04:00,45,2,0,0,2.3864
1543,06:10:00,06:10:00,18,3,0,0,6.5206
1543,06:13:00,06:13:00,12,4,0,0,7.6824
1543,06:17:00,06:17:00,76,5,0,0,9.5644
1543,06:21:00,06:21:00,88,6,0,0,11.2040
1543,06:24:00,06:24:00,143,7,0,0,12.8021
1543,06:27:00,06:27:00,48,8,0,0,14.1564
1543,06:30:00,06:30:00,17,9,0,0,15.5511
1543,06:35:00,06:35:00,99,10,0,0,17.9172
1543,06:40:00,06:40:00,104,11,0,0,19.5142
1543,06:49:00,06:49:00,136,12,0,0,23.4595
1543,06:52:00,06:52:00,87,13,0,0,24.5339
1543,06:57:00,06:57:00,81,14,0,0,26.1426
1543,07:28:00,07:28:00,105,15,0,0,43.8970
1544,06:33:00,06:33:00,49,1,0,0,0.0000
1544,06:37:00,06:37:00,117,2,0,0,0.9263
1544,06:41:00,06:41:00,45,3,0,0,3.3127
1544,06:49:00,06:49:00,18,4,0,0,7.4470
1544,06:52:00,06:52:00,12,5,0,0,8.6087
1544,06:56:00,06:56:00,76,6,0,0,10.4907
1544,07:00:00,07:00:00,88,7,0,0,12.1303
1544,07:03:00,07:03:00,143,8,0,0,13.7284
1544,07:06:00,07:06:00,48,9,0,0,15.0828
1544,07:10:00,07:10:00,17,10,0,0,16.4775
1544,07:15:00,07:15:00,99,11,0,0,18.8436
1544,07:19:00,07:19:00,104,12,0,0,20.4405
1544,07:26:00,07:26:00,145,13,0,0,22.1182
1544,07:33:00,07:33:00,136,14,0,0,24.3866
1544,07:44:00,07:44:00,23,15,0,0,31.6498
1544,08:11:00,08:11:00,105,16,0,0,44.8241
1545,04:27:00,04:27:00,49,1,0,0,0.0000
1545,04:31:00,04:31:00,117,2,0,0,0.9263
1545,04:35:00,04:35:00,45,3,0,0,3.3127
1545,04:41:00,04:41:00,18,4,0,0,7.4470
1545,04:44:00,04:44:00,12,5,0,0,8.6087
1545,04:47:00,04:47:00,76,6,0,0,10.4907
1545,04:50:00,04:50:00,88,7,0,0,12.1303
1545,04:53:00,04:53:00,143,8,0,0,13.7284
1545,04:55:00,04:55:00,48,9,0,0,15.0828
1545,04:58:00,04:58:00,17,10,0,0,16.4775
1545,05:03:00,05:03:00,99,11,0,0,18.8436
1545,05:06:00,05:06:00,104,12,0,0,20.4405
1545,05:10:00,05:10:00,145,13,0,0,22.1182
1545,05:16:00,05:16:00,136,14,0,0,24.3866
1545,05:19:00,05:19:00,87,15,0,0,25.4610
1545,05:31:00,05:31:00,106,16,0,0,34.4252
1545,05:47:00,05:47:00,63,17,0,0,42.2134
1546,05:39:00,05:39:00,49,1,0,0,0.0000
1546,05:43:00,05:43:00,117,2,0,0,0.9263
1546,05:47:00,05:47:00,45,3,0,0,3.3127
1546,05:54:00,05:54:00,18,4,0,0,7.4470
1546,05:57:00,05:57:00,12,5,0,0,8.6087
1546,06:00:00,06:00:00,76,6,0,0,10.4907
1546,06:03:00,06:03:00,88,7,0,0,12.1303
1546,06:06:00,06:06:00,143,8,0,0,13.7284
1546,06:09:00,06:09:00,48,9,0,0,15.0828
1546,06:12:00,06:12:00,17,10,0,0,16.4775
1546,06:17:00,06:17:00,99,11,0,0,18.8436
1546,06:21:00,06:21:00,104,12,0,0,20.4405
1546,06:25:00,06:25:00,145,13,0,0,22.1182
1546,06:31:00,06:31:00,136,14,0,0,24.3866
1546,06:34:00,06:34:00,87,15,0,0,25.4610
1546,06:46:00,06:46:00,106,16,0,0,34.4252
1546,07:04:00,07:04:00,63,17,0,0,42.2134
1547,06:15:00,06:15:00,49,1,0,0,0.0000
1547,06:19:00,06:19:00,117,2,0,0,0.9263
1547,06:24:00,06:24:00,45,3,0,0,3.3127
1547,06:30:00,06:30:00,18,4,0,0,7.4470
1547,06:33:00,06:33:00,12,5,0,0,8.6087
1547,06:36:00,06:36:00,76,6,0,0,10.4907
1547,06:40:00,06:40:00,88,7,0,0,12.1303
1547,06:43:00,06:43:00,143,8,0,0,13.7284
1547,06:45:00,06:45:00,48,9,0,0,15.0828
1547,06:48:00,06:48:00,17,10,0,0,16.4775
1547,06:53:00,06:53:00,99,11,0,0,18.8436
1547,06:57:00,06:57:00,104,12,0,0,20.4405
1547,07:02:00,07:02:00,145,13,0,0,22.1182
1547,07:06:00,07:06:00,136,14,0,0,24.3866
1547,07:09:00,07:09:00,87,15,0,0,25.4610
1547,07:21:00,07:21:00,106,16,0,0,34.4252
1547,07:37:00,07:37:00,63,17,0,0,42.2134
1548,06:50:00,06:50:00,49,1,0,0,0.0000
1548,06:54:00,06:54:00,117,2,0,0,0.9263
1548,06:59:00,06:59:00,45,3,0,0,3.3127
1548,07:05:00,07:05:00,18,4,0,0,7.4470
1548,07:08:00,07:08:00,12,5,0,0,8.6087
1548,07:12:00,07:12:00,76,6,0,0,10.4907
1548,07:15:00,07:15:00,88,7,0,0,12.1303
1548,07:18:00,07:18:00,143,8,0,0,13.7284
1548,07:21:00,07:21:00,48,9,0,0,15.0828
1548,07:24:00,07:24:00,17,10,0,0,16.4775
1548,07:28:00,07:28:00,99,11,0,0,18.8436
1548,07:32:00,07:32:00,104,12,0,0,20.4405
1548,07:37:00,07:37:00,145,13,0,0,22.1182
1548,07:42:00,07:42:00,136,14,0,0,24.3866
1548,07:45:00,07:45:00,87,15,0,0,25.4610
1548,07:57:00,07:57:00,106,16,0,0,34.4252
1548,08:13:00,08:13:00,63,17,0,0,42.2134
1549,07:51:00,07:51:00,49,1,0,0,0.0000
1549,07:55:00,07:55:00,117,2,0,0,0.9263
1549,07:59:00,07:59:00,45,3,0,0,3.3127
1549,08:06:00,08:06:00,18,4,0,0,7.4470
1549,08:08:00,08:08:00,12,5,0,0,8.6087
1549,08:11:00,08:11:00,76,6,0,0,10.4907
1549,08:14:00,08:14:00,88,7,0,0,12.1303
1549,08:18:00,08:18:00,143,8,0,0,13.7284
1549,08:21:00,08:21:00,48,9,0,0,15.0828
1549,08:24:00,08:24:00,17,10,0,0,16.4775
1549,08:29:00,08:29:00,99,11,0,0,18.8436
1549,08:32:00,08:32:00,104,12,0,0,20.4405
1549,08:37:00,08:37:00,145,13,0,0,22.1182
1549,08:42:00,08:42:00,136,14,0,0,24.3866
1549,08:45:00,08:45:00,87,15,0,0,25.4610
1549,08:57:00,08:57:00,106,16,0,0,34.4252
1549,09:13:00,09:13:00,63,17,0,0,42.2134
1550,07:19:00,07:19:00,49,1,0,0,0.0000
1550,07:23:00,07:23:00,117,2,0,0,0.9263
1550,07:28:00,07:28:00,45,3,0,0,3.3127
1550,07:34:00,07:34:00,18,4,0,0,7.4470
1550,07:37:00,07:37:00,12,5,0,0,8.6087
1550,07:41:00,07:41:00,76,6,0,0,10.4907
1550,07:44:00,07:44:00,88,7,0,0,12.1303
1550,07:47:00,07:47:00,143,8,0,0,13.7284
1550,07:50:00,07:50:00,48,9,0,0,15.0828
1550,07:53:00,07:53:00,17,10,0,0,16.4775
1550,07:58:00,07:58:00,99,11,0,0,18.8436
1550,08:01:00,08:01:00,104,12,0,0,20.4405
1550,08:07:00,08:07:00,145,13,0,0,22.1182
1550,08:14:00,08:14:00,81,14,0,0,27.0689
1550,08:17:00,08:17:00,140,15,0,0,28.3513
1550,08:21:00,08:21:00,97,16,0,0,29.1229
1550,08:28:00,08:28:00,106,17,0,0,34.4335
1550,08:44:00,08:44:00,63,18,0,0,42.2218
1551,08:55:00,08:55:00,18,1,0,0,0.0000
1551,08:58:00,08:58:00,12,2,0,0,1.1617
1551,09:00:00,09:00:00,76,3,0,0,3.0438
1551,09:03:00,09:03:00,88,4,0,0,4.6833
1551,09:07:00,09:07:00,143,5,0,0,6.2814
1551,09:09:00,09:09:00,48,6,0,0,7.6358
1551,09:12:00,09:12:00,17,7,0,0,9.0305
1551,09:17:00,09:17:00,99,8,0,0,11.3966
1551,09:21:00,09:21:00,104,9,0,0,12.9936
1551,09:26:00,09:26:00,145,10,0,0,14.6712
1551,09:30:00,09:30:00,136,11,0,0,16.9396
1551,09:33:00,09:33:00,87,12,0,0,18.0140
1551,09:36:00,09:36:00,81,13,0,0,19.6227
1551,09:39:00,09:39:00,140,14,0,0,20.9051
1551,09:41:00,09:41:00,97,15,0,0,21.6767
1551,09:44:00,09:44:00,61,16,0,0,22.6047
1551,09:46:00,09:46:00,112,17,0,0,23.3125
1551,09:48:00,09:48:00,23,18,0,0,24.2134
1551,09:50:00,09:50:00,37,19,0,0,24.7413
1551,09:55:00,09:55:00,106,20,0,0,26.9890
1551,10:12:00,10:12:00,63,21,0,0,34.7773
1552,15:55:00,15:55:00,49,1,0,0,0.0000
1552,15:59:00,15:59:00,117,2,0,0,0.9263
1552,16:06:00,16:06:00,45,3,0,0,3.3127
1552,16:13:00,16:13:00,18,4,0,0,7.4470
1552,16:16:00,16:16:00,12,5,0,0,8.6087
1552,16:19:00,16:19:00,76,6,0,0,10.4907
1552,16:22:00,16:22:00,88,7,0,0,12.1303
1552,16:30:00,16:30:00,143,8,0,0,13.7284
1552,16:33:00,16:33:00,48,9,0,0,15.0828
1552,16:36:00,16:36:00,17,10,0,0,16.4775
1552,16:40:00,16:40:00,99,11,0,0,18.8436
1552,16:43:00,16:43:00,104,12,0,0,20.4405
1552,16:48:00,16:48:00,145,13,0,0,22.1182
1552,16:57:00,16:57:00,81,14,0,0,27.0689
1552,17:00:00,17:00:00,140,15,0,0,28.3513
1552,17:02:00,17:02:00,97,16,0,0,29.1229
1552,17:05:00,17:05:00,61,17,0,0,30.0509
1552,17:07:00,17:07:00,112,18,0,0,30.7587
1552,17:10:00,17:10:00,23,19,0,0,31.6597
1552,17:12:00,17:12:00,37,20,0,0,32.1875
1552,17:17:00,17:17:00,106,21,0,0,34.4352
1552,17:32:00,17:32:00,63,22,0,0,42.2235
1553,16:53:00,16:53:00,49,1,0,0,0.0000
1553,16:57:00,16:57:00,117,2,0,0,0.9263
1553,17:01:00,17:01:00,45,3,0,0,3.3127
1553,17:07:00,17:07:00,18,4,0,0,7.4470
1553,17:10:00,17:10:00,12,5,0,0,8.6087
1553,17:13:00,17:13:00,76,6,0,0,10.4907
1553,17:16:00,17:16:00,88,7,0,0,12.1303
1553,17:23:00,17:23:00,143,8,0,0,13.7284
1553,17:26:00,17:26:00,48,9,0,0,15.0828
1553,17:28:00,17:28:00,17,10,0,0,16.4775
1553,17:33:00,17:33:00,99,11,0,0,18.8436
1553,17:36:00,17:36:00,104,12,0,0,20.4405
1553,17:40:00,17:40:00,145,13,0,0,22.1182
1553,17:48:00,17:48:00,81,14,0,0,27.0689
1553,17:51:00,17:51:00,140,15,0,0,28.3513
1553,17:53:00,17:53:00,97,16,0,0,29.1229
1553,17:56:00,17:56:00,61,17,0,0,30.0509
1553,17:58:00,17:58:00,112,18,0,0,30.7587
1553,18:00:00,18:00:00,23,19,0,0,31.6597
1553,18:02:00,18:02:00,37,20,0,0,32.1875
1553,18:08:00,18:08:00,106,21,0,0,34.4352
1553,18:24:00,18:24:00,63,22,0,0,42.2235
1554,05:04:00,05:04:00,49,1,0,0,0.0000
1554,05:08:00,05:08:00,117,2,0,0,0.9263
1554,05:12:00,05:12:00,45,3,0,0,3.3127
1554,05:18:00,05:18:00,18,4,0,0,7.4470
1554,05:21:00,05:21:00,12,5,0,0,8.6087
1554,05:24:00,05:24:00,76,6,0,0,10.4907
1554,05:27:00,05:27:00,88,7,0,0,12.1303
1554,05:30:00,05:30:00,143,8,0,0,13.7284
1554,05:32:00,05:32:00,48,9,0,0,15.0828
1554,05:35:00,05:35:00,17,10,0,0,16.4775
1554,05:39:00,05:39:00,99,11,0,0,18.8436
1554,05:43:00,05:43:00,104,12,0,0,20.4405
1554,05:48:00,05:48:00,145,13,0,0,22.1182
1554,05:52:00,05:52:00,136,14,0,0,24.3866
1554,05:55:00,05:55:00,87,15,0,0,25.4610
1554,05:58:00,05:58:00,81,16,0,0,27.0697
1554,06:01:00,06:01:00,140,17,0,0,28.3521
1554,06:03:00,06:03:00,97,18,0,0,29.1237
1554,06:05:00,06:05:00,61,19,0,0,30.0517
1554,06:07:00,06:07:00,112,20,0,0,30.7595
1554,06:09:00,06:09:00,23,21,0,0,31.6604
1554,06:12:00,06:12:00,37,22,0,0,32.1883
1554,06:17:00,06:17:00,106,23,0,0,34.4360
1554,06:33:00,06:33:00,63,24,0,0,42.2242
1555,09:56:00,09:56:00,49,1,0,0,0.0000
1555,10:00:00,10:00:00,117,2,0,0,0.9263
1555,10:04:00,10:04:00,45,3,0,0,3.3127
1555,10:11:00,10:11:00,18,4,0,0,7.4470
1555,10:14:00,10:14:00,12,5,0,0,8.6087
1555,10:18:00,10:18:00,76,6,0,0,10.4907
1555,10:21:00,10:21:00,88,7,0,0,12.1303
1555,10:24:00,10:24:00,143,8,0,0,13.7284
1555,10:26:00,10:26:00,48,9,0,0,15.0828
1555,10:29:00,10:29:00,17,10,0,0,16.4775
1555,10:34:00,10:34:00,99,11,0,0,18.8436
1555,10:38:00,10:38:00,104,12,0,0,20.4405
1555,10:42:00,10:49:00,145,13,0,0,22.1186
1555,10:54:00,10:54:00,136,14,0,0,24.3866
1555,10:57:00,10:57:00,87,15,0,0,25.4610
1555,11:00:00,11:00:00,81,16,0,0,27.0697
1555,11:03:00,11:03:00,140,17,0,0,28.3521
1555,11:05:00,11:05:00,97,18,0,0,29.1237
1555,11:08:00,11:08:00,61,19,0,0,30.0517
1555,11:10:00,11:10:00,112,20,0,0,30.7595
1555,11:12:00,11:12:00,23,21,0,0,31.6604
1555,11:14:00,11:14:00,37,22,0,0,32.1883
1555,11:19:00,11:19:00,106,23,0,0,34.4360
1555,11:36:00,11:36:00,63,24,0,0,42.2242
1556,10:56:00,10:56:00,49,1,0,0,0.0000
1556,11:00:00,11:00:00,117,2,0,0,0.9263
1556,11:06:00,11:06:00,45,3,0,0,3.3127
1556,11:12:00,11:12:00,18,4,0,0,7.4470
1556,11:15:00,11:15:00,12,5,0,0,8.6087
1556,11:18:00,11:18:00,76,6,0,0,10.4907
1556,11:21:00,11:21:00,88,7,0,0,12.1303
1556,11:23:00,11:23:00,143,8,0,0,13.7284
1556,11:26:00,11:26:00,48,9,0,0,15.0828
1556,11:29:00,11:29:00,17,10,0,0,16.4775
1556,11:34:00,11:34:00,99,11,0,0,18.8436
1556,11:37:00,11:37:00,104,12,0,0,20.4405
1556,11:42:00,11:42:00,145,13,0,0,22.1182
1556,11:47:00,11:47:00,136,14,0,0,24.3866
1556,11:50:00,11:50:00,87,15,0,0,25.4610
1556,11:53:00,11:53:00,81,16,0,0,27.0697
1556,11:56:00,11:56:00,140,17,0,0,28.3521
1556,11:59:00,11:59:00,97,18,0,0,29.1237
1556,12:01:00,12:01:00,61,19,0,0,30.0517
1556,12:03:00,12:03:00,112,20,0,0,30.7595
1556,12:05:00,12:05:00,23,21,0,0,31.6604
1556,12:07:00,12:07:00,37,22,0,0,32.1883
1556,12:12:00,12:12:00,106,23,0,0,34.4360
1556,12:29:00,12:29:00,63,24,0,0,42.2242
1557,11:56:00,11:56:00,49,1,0,0,0.0000
1557,12:00:00,12:00:00,117,2,0,0,0.9263
1557,12:06:00,12:06:00,45,3,0,0,3.3127
1557,12:12:00,12:12:00,18,4,0,0,7.4470
1557,12:15:00,12:15:00,12,5,0,0,8.6087
1557,12:18:00,12:18:00,76,6,0,0,10.4907
1557,12:21:00,12:21:00,88,7,0,0,12.1303
1557,12:23:00,12:23:00,143,8,0,0,13.7284
1557,12:26:00,12:26:00,48,9,0,0,15.0828
1557,12:29:00,12:29:00,17,10,0,0,16.4775
1557,12:34:00,12:34:00,99,11,0,0,18.8436
1557,12:38:00,12:38:00,104,12,0,0,20.4405
1557,12:42:00,12:42:00,145,13,0,0,22.1182
1557,12:47:00,12:47:00,136,14,0,0,24.3866
1557,12:50:00,12:50:00,87,15,0,0,25.4610
1557,12:54:00,12:54:00,81,16,0,0,27.0697
1557,12:57:00,12:57:00,140,17,0,0,28.3521
1557,12:59:00,12:59:00,97,18,0,0,29.1237
1557,13:01:00,13:01:00,61,19,0,0,30.0517
1557,13:03:00,13:03:00,112,20,0,0,30.7595
1557,13:06:00,13:06:00,23,21,0,0,31.6604
1557,13:08:00,13:08:00,37,22,0,0,32.1883
1557,13:12:00,13:12:00,106,23,0,0,34.4360
1557,13:29:00,13:29:00,63,24,0,0,42.2242
1558,12:56:00,12:56:00,49,1,0,0,0.0000
1558,13:00:00,13:00:00,117,2,0,0,0.9263
1558,13:06:00,13:06:00,45,3,0,0,3.3127
1558,13:12:00,13:12:00,18,4,0,0,7.4470
1558,13:15:00,13:15:00,12,5,0,0,8.6087
1558,13:18:00,13:18:00,76,6,0,0,10.4907
1558,13:21:00,13:21:00,88,7,0,0,12.1303
1558,13:23:00,13:23:00,143,8,0,0,13.7284
1558,13:26:00,13:26:00,48,9,0,0,15.0828
1558,13:29:00,13:29:00,17,10,0,0,16.4775
1558,13:34:00,13:34:00,99,11,0,0,18.8436
1558,13:38:00,13:38:00,104,12,0,0,20.4405
1558,13:42:00,13:42:00,145,13,0,0,22.1182
1558,13:47:00,13:47:00,136,14,0,0,24.3866
1558,13:50:00,13:50:00,87,15,0,0,25.4610
1558,13:54:00,13:54:00,81,16,0,0,27.0697
1558,13:57:00,13:57:00,140,17,0,0,28.3521
1558,13:59:00,13:59:00,97,18,0,0,29.1237
1558,14:01:00,14:01:00,61,19,0,0,30.0517
1558,14:03:00,14:03:00,112,20,0,0,30.7595
